,_id,workerId,textId,prediction,label,stance,leaning,text
6898,jFNMYTzH87pgMgCZs,worker286,1052,Biased,Biased,Republican,1,"Now that most of America has begun opening back up without the predicted spikes in coronavirus and Joe Biden has left his basement bunker, Americans are remembering that there’s an election going on. As normalcy quickly returns some places, so to has the battle for 1600 Pennsylvania Avenue."
6899,jFevRDEcqpTXaoBvk,worker314,255,Non-Biased,Non-biased,Democrats,0,A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.
6900,jGgxpjiRNn9fRSqzQ,worker97,1358,Biased,Biased,Democrats,0,"Donald Trump is not an ideas man. This has been a defining feature of his presidency. He’s not a learned policy wonk, understanding the complex nuances of law and governance. He is, at his core, just a former game show host and a con man."
6901,jGordkYXCE6hZtdjN,worker336,1320,Biased,Biased,Republican,1,Many Democrats are exploiting the coronavirus pandemic to launch a full-bore push for socialism—making the socialist rhetoric of the early Democratic presidential debates look tepid by comparison.
6902,jHFjQLnudvmh72xd8,worker328,1758,Biased,Biased,Democrats,0,"That the Secret Service takes precautions to protect the president in a time of chaos is, in itself, to be expected. But the contrast between Trump’s chest-thumping and the fact that he was cowering in the basement was objectively funny.  Unsurprisingly, a lot of people made fun of him, and he didn’t like it."
6903,jHtmYQvuQL9R6xXPs,worker326,1019,Non-Biased,Biased,Democrats,1,"Populist Interior Minister Matteo Salvini has slammed Saudi Arabia, the host of the Italian football Super Cup, for not allowing single women to attend the match without a man accompanying them."
6904,jHzNEDhWnQWH7yzjt,worker259,539,Non-Biased,Non-biased,Democrats,1,Soccer players who defy Olympic rules by making protest gestures at the 2020 Tokyo Games will be supported by their global union.
6905,jJ4AS969LBx72CTwY,worker197,1582,Biased,Biased,Democrats,0,"But at least ISIS had enough common sense and scientific knowledge to realize that coronavirus posed a major threat to its members; in the U.S., the Christian Right and white nationalists have failed to take coronavirus seriously."
6906,jJDNEWCSTBjF5sA2a,worker198,1131,Biased,Biased,Democrats,0,"With our climate-impacted world now highly prone to fires, extreme storms and sea-level rise, nuclear energy is touted as a possible replacement for the burning of fossil fuels for energy – the leading cause of climate change."
6908,jK4Q3pgXkwYYNfLW4,worker332,572,Biased,Biased,Republican,0,"Backed by Trump & Co., that's the brilliant health care priority being pushed by top Republican officials in 18 states."
6909,jK8H2P7wHGDpKT4HG,worker335,289,Biased,Biased,Republican,1,"Multiple studies have attempted to translate the New Green Deal resolution's pledges into concrete policies, but often claim to significantly underestimate the actual costs due to the resolution's vagueness."
6910,jKcuLpjknHgpwLXQK,worker0,711,Biased,Biased,Democrats,1,But the sclerotic bureaucracy that rules the healthcare system itself is an abject disaster and a national embarrassment.
6911,jLgwDkkYpDduYJ6EE,worker197,1763,Biased,Biased,Democrats,1,What is new is the direct indictment of white people as a race. This happened through a strange rhetorical transformation over the past few years.
6912,jM3zHyd9nrTmRqzqT,worker327,929,Biased,Biased,Democrats,0,"While Americans still cling to sexist gender roles at home, overwhelming majorities believe that sex discrimination in public spaces should be illegal."
6913,jM8nP4sxqWJz7YewT,worker190,1842,Biased,Non-biased,Republican,0,"President Donald Trump says that voting by mail is “horrible” and “corrupt” because the “tremendous potential for voter fraud” helps Democrats win elections. But county-level election supervisors in his home state of Florida — where he recently cast a vote for himself, by mail — disagree, and are doing everything they can to ensure this crucial swing state can hold a safe election during the coronavirus pandemic."
6914,jMKCeRjsvwfv4qaRH,worker386,1853,Biased,Biased,Democrats,1,"On July 15, New York City cops were bloodied in broad daylight by assailants who know that Mayor Bill De Blasio shares their dislike for the police."
6916,jMfZHrdNCXvuTg2bK,worker140,679,Biased,Biased,Independent,1,"After that phone call, police asked the couple to come in for questioning, prompting them to flee Saudi Arabia, a country long known for draconian laws against homosexuality."
6917,jMrx9jBnDu9A4ps8q,worker208,1670,Biased,Biased,Republican,0,"And so, while demonstrations began to spread and police engaged in ruthless attacks on nonviolent protesters, Americans have been subjected to Trump trying — feebly, but at great cost to both taxpayers and public safety — to assuage his ego by demanding that his real life display of weenie-ness be “fixed” with reshoots and post-production edits."
6918,jN5zSkP5PHfHxarR7,worker274,1847,Biased,Biased,Republican,0,"That meant anyone walking into a branch with a certain level of assets instantly became a target for multiple offers. Customers with lower incomes were less of a priority, increasingly treated as little more than a source of fee harvesting."
6919,jNT7XGDYJZtQwaW27,worker359,333,Biased,Non-biased,Democrats,0,"Sanders' team feels he has been unfairly and inaccurately accused of sexism while Warren's allies took special offense to Sanders' campaign manager going on TV to say her recollection of events was a ""lie."""
6920,jNjzGoBNDzGJwZF4F,worker32,1451,Biased,Non-biased,Democrats,0,"Ever since, Sanders has portrayed himself as a champion of gun control."
6921,jNyh6Ja8iHJ5qfyKS,worker224,316,Biased,Non-biased,Democrats,0,Supreme Court agrees to hear GOP case designed to permanently kill Obamacare — just before November election
6922,jP8tax6ugpdjkyWms,worker103,1005,Biased,Biased,Republican,0,Trump is publicly bragging about committing crimes against the Constitution and the American people.
6923,jPjTb5h3bXunjm7Ao,worker341,1480,Biased,Biased,Democrats,1,Young women taking part in high school and college athletics across the country have had their dreams of winning dashed by the movement to allow biological male who “identify” as female to compete against them.
6924,jPorYkmLqqEzb5D7X,worker140,1423,Biased,Biased,Independent,0,"The Republican president entered the initial round of talks with the North Korean dictator in Singapore with minimal preparation – Trump went so far as to mock the very idea of doing pre-summit homework – and soon after, he made a series of concessions to Kim Jong-un in exchange for effectively nothing."
6925,jPotttY4ankvFXEus,worker93,1040,Biased,Non-biased,Democrats,0,Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.
6926,jPz5wofngw9S6kBdW,worker228,1840,Non-Biased,Non-biased,Republican,0,"Gamblers and reality TV stars can claim bankruptcy protections when in financial trouble, but 44 million student loan borrowers can’t. Unemployed, underpaid, destitute, sick, or struggling borrowers simply aren’t able to start anew."
6927,jQ2DtKBkmg7zjNWNk,worker103,362,Biased,Biased,Republican,1,"Yes, the rich are rich and want to stay that way, and yet at the same time, fat cats now lean left, even far left, on cultural issues–and they want you to do as you’re told. "
6928,jQTcTRoTCE2vAwYvm,worker41,570,Non-Biased,Biased,Republican,0,"Yet when researchers in the U.S. have been so corrupt they have gone to jail, mainstream scientists still accept their research."
6929,jQYSed4AhhXXAcMQH,worker358,1366,Biased,Biased,Democrats,1,"It is also partly the result of anti-Trump hysteria, which has created an alternate reality for much of urban America, particularly its elites."
6930,jQZQDH8XNFrbwYNNX,worker204,1505,Biased,Biased,Democrats,0,"Perhaps the pushback from the Pentagon will increase the political cost, but if congressional Republicans won’t break with the president, then he’ll probably be able to create the carnage he seeks without too much difficulty."
6931,jQjQJvtHB52W8No7a,worker353,1616,Biased,Biased,Democrats,0,"Then, at the behest of Republicans, 40% of the Obama stimulus was foolishly wasted on business tax cuts. "
6932,jQyySZLbiL2mTD2aN,worker24,1403,Biased,Biased,Democrats,1,Newly empowered Democrats in Washington and statehouses across the country are flexing their legislative muscle with a host of tax proposals that would affect billionaires and blue collar alike.
6933,jRWacbZvT2pyFBSQ6,worker305,948,Biased,Non-biased,Democrats,1,"Rep. Eric Swalwell (D-CA) interrupted debate moderators to discuss the struggles of student loan debt during the second night of the Democrat presidential debates held in Miami, Florida, Thursday night."
6934,jRnYxTGTR5TETRaS8,worker123,181,Non-Biased,Non-biased,Democrats,0,"Meanwhile, uneven enforcement across the platform means a person or page may be disciplined or banned while a related group continues to operate."
6935,jS3sMNSTX7izrEcP3,worker299,1407,Non-Biased,Biased,Democrats,1,"Riot police appeared to make some progress in driving back activists after this, but the situation remains tense, with the police horses unnerved by individuals who hurled flares towards them."
6936,jSHeREtvhsx5zqRHT,worker315,1622,Biased,Biased,Democrats,0,Even Trump’s own health care advisers know nothing about the ‘mythical’ health care plan he brags about
6937,jSMMEmongMcTikpxa,worker385,651,Non-Biased,Non-biased,Independent,1,"Pro-Life Advocates Lay 3,000 Flowers Outside SCOTUS to Remember Preborn."
6938,jSdnpC9HM3jKW477r,worker183,560,Biased,Biased,Democrats,0,Republicans are indulging in a nasty gambit — but they won't like the final endgame
6939,jSgQ8HvMb9ZTwMkmH,worker126,1522,Non-Biased,Biased,Democrats,0,"In his defense, Trump and his supporters have claimed that not all the protesters were peaceful, and that there were criminals among them. "
6941,jT4LBwW6PhiER3ufb,worker273,1699,Biased,Biased,Republican,0,"It may have taken Trump to point out the pitfalls of the Chimerica link, but coming up with a coherent strategy to replace it is clearly beyond the president’s abilities."
